tag,profile,cls,p,coverage,coverage_sd,false_rate,false_rate_sd,chain_cov,chain_cov_sd,recloss,recloss_sd,irrec,irrec_sd,error_links,error_links_sd,irrec_links,irrec_links_sd,no_cert_links,no_cert_links_sd,fallback,fallback_sd,candidates,candidates_sd,ed_effort,ed_effort_sd,ed_error,ed_error_sd,ed_abstention,ed_abstention_sd,ed,ed_sd,secs,secs_sd
main,sparse,combined,0.01,0.9708125,0.006777417513912994,0.0092885328492765,0.00447047723437889,0.93575,0.012852912837993282,0.055875,0.01265106090828999,0.0695,0.01377927505540954,0.009104166666666667,0.00438313779498484,0.015166666666666667,0.0032172779166529048,0.020083333333333335,0.005628613199510835,0.088375,0.015982618025447783,4.30175,0.7609823550758862,0.1313925,0.0235799076769319,1.365625,0.6574706692477259,6.025,1.6885839598532506,7.5220175,1.7662937219064254,0.00247338127810508,0.0001394452107997841
main,sparse,combined,0.05,0.856125,0.015501544442956611,0.04491577427960437,0.011529051415786702,0.704,0.025084069173796145,0.255125,0.022717877842884236,0.3175,0.025052576293614365,0.04025,0.0102396360383966,0.077875,0.006216871263271708,0.103625,0.011189407977064426,0.417125,0.029405009866741372,18.703375,1.4403698526767352,0.6041587499999997,0.043404194463662955,6.0375,1.53594540575949,31.0875,3.3568223931193275,37.729158749999996,3.7893158591856637,0.0033971956465393303,0.0002997976086245642
main,sparse,combined,0.1,0.7222291666666667,0.020642669199177385,0.07885617801690924,0.010920429189301485,0.459875,0.023751385001167493,0.47625,0.021832194961618145,0.57025,0.021868326049575126,0.0618125,0.008668980586851298,0.16318749999999999,0.009445785401019082,0.21595833333333334,0.01964743149440876,0.791125,0.027690429184486328,31.926125,1.304947940834987,1.1103862499999997,0.039554207038036734,9.271875,1.3003470880276948,64.7875,5.894229448322629,75.16976125000001,5.926732554324666,0.003798437537625432,0.0002513572680635528
main,sparse,combined,0.2,0.5114583333333333,0.01732815585629691,0.10680331245051108,0.010069025286799751,0.181375,0.017461894603905233,0.734125,0.019622674183333508,0.837125,0.01567085377044713,0.06110416666666667,0.005466663658000883,0.31964583333333335,0.011691917379863056,0.4274375,0.016547973741262722,1.24875,0.035508523809895214,40.50975,1.346663493894994,1.6538474999999986,0.04619383068572041,9.165625,0.8199995487001326,128.23125,4.964392122378816,139.0507225,5.0176233845520875,0.0041217956924811,0.0001879622855185921
main,sparse,combined,0.4,0.22408333333333333,0.012266533180051728,0.1270864261900522,0.015518432572934173,0.0125,0.006977407149243607,0.954125,0.00936380911021962,0.99025,0.0063815111228083254,0.032625,0.004353487208800892,0.6169583333333334,0.010613577451349259,0.7432916666666667,0.01327419725879861,1.432625,0.042823651544198656,27.3375,1.4857002601998477,1.705999999999999,0.054970119873867726,4.89375,0.6530230813201339,222.9875,3.9822591776395893,229.58725,3.762319348294694,0.003441998083144426,0.00014892837175276805
main,sparse,correlation_ids,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022452959325164556,0.00015758547690315823
main,sparse,correlation_ids,0.01,0.9974791666666667,0.0016079287737709327,0.0,0.0,0.995125,0.0029774370822819064,0.0,0.0,0.004875,0.0029774370822819025,0.0,0.0,0.0008125000000000001,0.0004962395137136504,0.0025208333333333333,0.001607928773770924,0.010875000000000001,0.004952072931186441,0.54375,0.24760364655932207,0.0163125,0.0074281093967796625,0.0,0.0,0.75625,0.48237863213127724,0.7725625,0.4878086868508035,0.0023025770438835024,0.0001103456747631895
main,sparse,correlation_ids,0.05,0.9871041666666667,0.004601191286754977,0.0,0.0,0.9755,0.007971990440219274,0.0,0.0,0.0245,0.007971990440219267,0.0,0.0,0.004125,0.0013169220272024437,0.012895833333333334,0.004601191286754979,0.063875,0.01074449063229004,3.19375,0.537224531614502,0.0958125,0.01611673594843506,0.0,0.0,3.86875,1.3803573860264937,3.9645625,1.3900607163826562,0.0024758937768638136,0.0001476573773118331
main,sparse,correlation_ids,0.1,0.9695416666666666,0.006453414935325748,0.0,0.0,0.9445,0.011459310165698636,0.0,0.0,0.0555,0.011459310165698641,0.0,0.0,0.0094375,0.0018450334392126515,0.030458333333333334,0.006453414935325744,0.145,0.020916500663351885,7.25,1.0458250331675945,0.2175,0.03137475099502784,0.0,0.0,9.1375,1.9360244805977234,9.355,1.9573530814664777,0.0027118999511003493,0.00011920544778790942
main,sparse,correlation_ids,0.2,0.9241666666666667,0.01101733084496279,0.0,0.0,0.87225,0.017204268136287077,0.0,0.0,0.12775,0.017204268136287088,0.0,0.0,0.023229166666666665,0.0031584467414717396,0.07583333333333334,0.011017330844962784,0.342125,0.02468585520836621,17.10625,1.2342927604183105,0.5131875,0.03702878281254931,0.0,0.0,22.75,3.3051992534888357,23.2631875,3.3268331035953147,0.0034262771718204022,0.00022327162507274284
main,sparse,correlation_ids,0.4,0.7999375,0.016159653818993387,0.0,0.0,0.702875,0.022083498840823033,0.0,0.0,0.297125,0.022083498840823015,0.0,0.0,0.0663125,0.0047493362878868245,0.2000625,0.016159653818993387,0.970875,0.047241505780627434,48.54375,2.3620752890313703,1.4563125,0.0708622586709411,0.0,0.0,60.01875,4.847896145698017,61.4750625,4.871455618997451,0.005429352284409106,0.0004871832010934152
main,sparse,ids_plus_timestamps,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022441168082877995,9.534645150673537e-05
main,sparse,ids_plus_timestamps,0.01,0.9974166666666667,0.0016312016164319865,0.0,0.0,0.995,0.0030348848933344228,0.0,0.0,0.005,0.0030348848933344197,0.0,0.0,0.0008333333333333334,0.0005058141488890701,0.0025833333333333333,0.0016312016164319763,0.010875000000000001,0.004952072931186441,0.54375,0.24760364655932207,0.0163125,0.0074281093967796625,0.0,0.0,0.775,0.4893604849295929,0.7913125,0.49481114735427356,0.002651568804867566,0.0006598831650264677
main,sparse,ids_plus_timestamps,0.05,0.9858958333333333,0.00488963540120581,0.00048661618487936186,0.0006183900815885352,0.97375,0.008131323450252834,0.0,0.0,0.02625,0.00813132345025283,0.0004791666666666667,0.0006087057259618259,0.004416666666666667,0.001354546168145415,0.013625,0.00467726709579217,0.06375,0.010683854025683113,3.1,0.49769204174976783,0.09475,0.015605118930726074,0.071875,0.09130585889427388,4.0875,1.4031801287376509,4.254125,1.4432452751844038,0.0024787687696516516,0.00011064238459937912
main,sparse,ids_plus_timestamps,0.1,0.9634583333333333,0.007384713347725147,0.0018781986218744252,0.0016580901761046201,0.933625,0.014036489102186094,0.0,0.0,0.066375,0.014036489102186111,0.0018125,0.001601094974371934,0.011354166666666667,0.0024139995869610154,0.034729166666666665,0.00715875098346596,0.14400000000000002,0.020235456115702613,6.55,0.9668859400428944,0.2095,0.029659249023391992,0.271875,0.24016424615579013,10.41875,2.1476252950397883,10.900125,2.1910480962015466,0.0026948207523673773,0.00024622351522322547
main,sparse,ids_plus_timestamps,0.2,0.8904583333333334,0.010108060155982411,0.009357251807808907,0.004032282787025538,0.816375,0.014106619386880594,0.0,0.0,0.183625,0.014106619386880608,0.008416666666666666,0.0036514837167011074,0.03308333333333333,0.0023970010502892404,0.101125,0.010068388228533294,0.333375,0.026135716135104025,13.41875,1.299212185376807,0.4675625,0.038359610320588086,1.2625,0.5477225575051661,30.3375,3.020516468559989,32.0675625,2.9935598768054956,0.003063664468936622,0.00020067789631913557
main,sparse,ids_plus_timestamps,0.4,0.639375,0.01939485635977679,0.04066021187722337,0.010281772492125562,0.46225,0.019833185905393378,0.0,0.0,0.5377500000000001,0.019833185905393395,0.0270625,0.006724631503632681,0.1185625,0.0058246724552137984,0.3335625,0.017539885103513207,0.820625,0.03243287602677908,26.25,1.7448231700481405,1.083125,0.04782179777157339,4.059375,1.0086947255449021,100.06875,5.261965531053962,105.21125,5.481880544959961,0.003670645854435861,0.00016554966606818555
main,sparse,intent_links,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022676478838548064,0.00013979465136107908
main,sparse,intent_links,0.01,0.9999583333333333,0.00012824729401063014,0.0,0.0,0.99975,0.0007694837640638491,0.0,0.0,0.00025,0.0007694837640638656,0.0,0.0,4.166666666666667e-05,0.00012824729401064426,4.166666666666667e-05,0.00012824729401064426,0.01,0.005,0.5,0.25,0.015,0.0075,0.0,0.0,0.0125,0.03847418820319328,0.0275,0.041639903685615896,0.0023672832641750572,0.0002667169626363988
main,sparse,intent_links,0.05,0.9997291666666667,0.00033863654203635527,0.0,0.0,0.998375,0.002031819252218118,0.0,0.0,0.0016250000000000001,0.0020318192522181225,0.0,0.0,0.0002708333333333334,0.00033863654203635375,0.0002708333333333334,0.00033863654203635375,0.050625,0.007516429373466885,2.53125,0.37582146867334426,0.0759375,0.011274644060200328,0.0,0.0,0.08125,0.10159096261090612,0.1571875,0.1040684515051714,0.002394122863188386,0.00013487808930347068
main,sparse,intent_links,0.1,0.999375,0.00043804790253154077,0.0,0.0,0.9962500000000001,0.002628287415189228,0.0,0.0,0.00375,0.002628287415189234,0.0,0.0,0.000625,0.00043804790253153904,0.000625,0.00043804790253153904,0.100875,0.020715411882791135,5.04375,1.0357705941395567,0.1513125,0.031073117824186706,0.0,0.0,0.1875,0.1314143707594617,0.3388125,0.1342133973183633,0.0025418707868084312,0.00014118237554783106
main,sparse,intent_links,0.2,0.9983958333333334,0.0008363432484571038,0.0,0.0,0.990375,0.00501805949074257,0.0,0.0,0.009625,0.00501805949074257,0.0,0.0,0.0016041666666666667,0.000836343248457095,0.0016041666666666667,0.000836343248457095,0.1905,0.016234304160602248,9.525,0.8117152080301122,0.28575,0.024351456240903374,0.0,0.0,0.48125,0.2509029745371285,0.767,0.2504717260017901,0.0028176292311400176,0.0001471887674081624
main,sparse,intent_links,0.4,0.9970416666666667,0.0010890537230531401,0.0,0.0,0.98225,0.006534322338318847,0.0,0.0,0.017750000000000002,0.006534322338318843,0.0,0.0,0.002958333333333333,0.0010890537230531406,0.002958333333333333,0.0010890537230531406,0.391625,0.03041678682985157,19.58125,1.5208393414925783,0.5874375000000001,0.04562518024477734,0.0,0.0,0.8875,0.32671611691594216,1.4749375,0.33291635857856333,0.0035569353960454462,0.00032913299448081556
main,sparse,source_artifacts,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022918563336133957,0.00013177307412027463
main,sparse,source_artifacts,0.01,0.9715625,0.005287555385909853,0.009639483557708169,0.003537024606103474,0.9415,0.010618999853787385,0.0585,0.0106189998537874,0.0585,0.0106189998537874,0.009458333333333334,0.0034810997623675706,0.013479166666666667,0.0025480578259157553,0.018979166666666665,0.0044702456040170676,0.05925,0.010702311604705339,2.87875,0.5160729115154176,0.08803749999999998,0.015862740811493813,1.41875,0.5221649643551356,5.69375,1.3410736812051203,7.200537499999999,1.3855656792610203,0.0023900063708424566,0.0001213066074900025
main,sparse,source_artifacts,0.05,0.8636666666666667,0.016009294632178,0.04689689596270055,0.008053571822563969,0.724125,0.02421497742263964,0.275875,0.024214977422639634,0.275875,0.024214977422639634,0.042458333333333334,0.007125006412226518,0.067875,0.0067374260186457815,0.093875,0.012234833671560896,0.29525,0.029657030763112657,13.713750000000001,1.3073923171919863,0.4323874999999998,0.04271755270624151,6.36875,1.0687509618339779,28.1625,3.6704501014682682,34.9636375,4.175327254724599,0.002813795767724514,0.00014806601341511036
main,sparse,source_artifacts,0.1,0.7520208333333334,0.009554471221456357,0.0836808737414109,0.010860584771971467,0.526,0.020733268460438936,0.474,0.02073326846043892,0.474,0.02073326846043892,0.06879166666666667,0.009830340757837678,0.132625,0.005608284129499234,0.1791875,0.01461586284272765,0.5435,0.024620808486447307,23.962625,1.00685887103616,0.7831262499999997,0.0346425188200477,10.31875,1.474551113675652,53.75625,4.384758852818297,64.85812625,3.4151220510908584,0.0031265896279364823,0.0001940861922532595
main,sparse,source_artifacts,0.2,0.5806875,0.014796546020028008,0.14886940175952199,0.021204001801967905,0.272125,0.0213565440482352,0.727875,0.02135654404823521,0.727875,0.02135654404823521,0.10172916666666666,0.015645396044768597,0.2473125,0.008785407683078504,0.31758333333333333,0.015546572176294954,0.937125,0.04556859346662256,36.9555,1.6074746457851539,1.3066799999999998,0.06147975255060911,15.259375,2.3468094067152894,95.275,4.663971652888487,111.841055,3.9258499172120254,0.0036465102573856713,0.0002550921408699398
main,sparse,source_artifacts,0.4,0.3297291666666667,0.01171377940393179,0.23046408257022566,0.017459059325377117,0.046,0.009780485403948113,0.954,0.009780485403948127,0.954,0.009780485403948127,0.09885416666666667,0.009226157631924723,0.48008333333333336,0.013520209045409726,0.5714166666666667,0.015352462324174735,1.41425,0.03708187952994948,41.60025,1.4565658738062086,1.8302524999999965,0.0493620938495378,14.828125,1.3839236447887084,171.425,4.60573869725242,188.08337749999998,3.843572643044729,0.0037207748973742127,0.00021035464134961466
main,sparse,timestamps,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021871501579880715,9.595030327051288e-05
main,sparse,timestamps,0.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022278353571891785,9.167696708240005e-05
main,sparse,timestamps,0.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022777582285925745,0.00011411059859964022
main,sparse,timestamps,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023593603633344173,0.0002924880420658657
main,sparse,timestamps,0.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023809104925021527,0.0003035720006065094
main,sparse,timestamps,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022296146722510456,0.00010169464582473678
noredund,dense,correlation_ids,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007016716664656997,0.0002963768259251623
noredund,dense,correlation_ids,0.01,0.9711319444444444,0.004672136127527963,0.0,0.0,0.9617083333333333,0.005808059282719051,0.0,0.0,0.03829166666666667,0.005808059282719051,0.0,0.0,0.006479166666666667,0.001000806813901882,0.028868055555555557,0.0046721361275279686,0.04045833333333333,0.0060726293716461995,6.06875,0.9108944057469299,0.10114583333333334,0.015181573429115497,0.0,0.0,8.660416666666666,1.4016408382583907,8.7615625,1.4159775599214217,0.008393710386008025,0.0005040068496653103
noredund,dense,correlation_ids,0.05,0.864,0.008490668730469842,0.0,0.0,0.820375,0.010186402328479904,0.0,0.0,0.179625,0.010186402328479907,0.0,0.0,0.03233333333333333,0.002010470480498648,0.136,0.008490668730469839,0.20320833333333332,0.011420571748574034,30.48125,1.7130857622861058,0.5080208333333334,0.02855142937143509,0.0,0.0,40.8,2.5472006191409515,41.30802083333333,2.573152714418927,0.013684050017036497,0.002355660718955061
noredund,dense,correlation_ids,0.1,0.7405972222222222,0.0091448326713721,0.0,0.0,0.6631666666666667,0.011120025663649965,0.0,0.0,0.3368333333333333,0.01112002566364997,0.0,0.0,0.06488888888888888,0.002213341171690482,0.25940277777777776,0.00914483267137209,0.406125,0.015781945695684054,60.91875,2.367291854352608,1.0153125,0.039454864239210144,0.0,0.0,77.82083333333334,2.7434498014116273,78.83614583333333,2.7766591632439783,0.020981691754423083,0.004818341219923572
noredund,dense,correlation_ids,0.2,0.5447708333333333,0.013679954420253783,0.0,0.0,0.430125,0.01438372161050196,0.0,0.0,0.569875,0.014383721610501941,0.0,0.0,0.12750694444444444,0.0035195531399232105,0.4552291666666667,0.01367995442025378,0.7993333333333333,0.025829230008016447,119.9,3.8743845012024676,1.9983333333333333,0.06457307502004113,0.0,0.0,136.56875,4.103986326076135,138.56708333333333,4.158900910092805,0.029101887647993863,0.0007152500165083143
noredund,dense,correlation_ids,0.4,0.28276388888888887,0.010175113529962615,0.0,0.0,0.15258333333333332,0.012151276014144763,0.0,0.0,0.8474166666666667,0.012151276014144752,0.0,0.0,0.2561736111111111,0.004892956466769868,0.7172361111111111,0.010175113529962622,1.6011666666666666,0.027578171722497383,240.175,4.136725758374611,4.002916666666667,0.06894542930624345,0.0,0.0,215.17083333333335,3.0525340589887873,219.17374999999998,3.107740965849424,0.051382281351834536,0.0019857751862824716
window24,dense,correlation_ids,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070983146782964465,0.00032244122708431427
window24,dense,correlation_ids,0.01,0.9956388888888889,0.001370047641256041,0.0,0.0,0.991375,0.0027208717858167846,0.0,0.0,0.008625,0.0027208717858167816,0.0,0.0,0.0014375,0.0004534786309694636,0.004361111111111112,0.001370047641256041,0.010666666666666666,0.0033179469449984523,1.6,0.49769204174976783,0.026666666666666665,0.00829486736249613,0.0,0.0,1.3083333333333333,0.41101429237681225,1.335,0.4184515498374973,0.00753358737565577,0.0008079999270299504
window24,dense,correlation_ids,0.05,0.9739513888888889,0.0026156933011620333,0.00014263842008556225,0.00029268828390180353,0.9501666666666667,0.004593091685136506,0.0,0.0,0.049833333333333334,0.004593091685136513,0.0001388888888888889,0.0002849939866903206,0.008375,0.0007740879476824569,0.025909722222222223,0.0025789495439979683,0.061625,0.005369906127006831,9.24375,0.8054859190510245,0.1540625,0.013424765317517073,0.020833333333333336,0.04274909800354809,7.772916666666666,0.7736848631993903,7.9478125,0.7885080904344328,0.009455300029367208,0.001389695132303649
window24,dense,correlation_ids,0.1,0.94,0.003989152363873332,0.000908149736072112,0.0007467943617726899,0.8916666666666666,0.0067158275127706035,0.0,0.0,0.10833333333333334,0.0067158275127706,0.0008541666666666667,0.0007013906982780206,0.01873611111111111,0.0011101055391232865,0.059145833333333335,0.0038630288371459495,0.13866666666666666,0.008067696034076003,20.8,1.2101544051114,0.3466666666666667,0.020169240085189995,0.12812500000000002,0.10520860474170307,17.74375,1.1589086511437845,18.218541666666667,1.1906218390696486,0.011728922976180911,0.0013638661167595157
window24,dense,correlation_ids,0.2,0.8484027777777777,0.009570187610657577,0.0031962864161090114,0.0020027739648972717,0.7461666666666666,0.015423836644690747,0.0,0.0,0.25383333333333336,0.015423836644690752,0.0027222222222222222,0.0017143519472647144,0.04684722222222222,0.002853891418978487,0.148875,0.009610986461010971,0.34341666666666665,0.017741442216737197,51.5125,2.661216332510578,0.8585416666666666,0.044353605541842964,0.4083333333333333,0.25715279208970715,44.6625,2.8832959383032915,45.929375,2.899613988916839,0.01652048344258219,0.0006119046012506038
window24,dense,correlation_ids,0.4,0.6083680555555555,0.014947375946200821,0.012116434845423862,0.004847151130406221,0.423375,0.015722081447099807,0.0,0.0,0.5766249999999999,0.0157220814470998,0.007430555555555556,0.0028837603487786192,0.13249305555555554,0.004156291908288034,0.3842013888888889,0.01340667837068611,0.96625,0.027696005369913766,144.9375,4.154400805487065,2.415625,0.06924001342478449,1.1145833333333333,0.4325640523167929,115.26041666666667,4.022003511205833,118.790625,4.292993083006963,0.03317935212980956,0.0009684190480652291
