tag,profile,cls,p,seed,coverage,false_rate,chain_cov,recloss,irrec,error_links,irrec_links,no_cert_links,fallback,candidates,ed_effort,ed_error,ed_abstention,ed,secs
main,dense,approval_links,0.2,10,0.9705555555555555,0.0,0.8233333333333334,0.0,0.18333333333333332,0.0,0.030555555555555555,0.029444444444444443,0.18333333333333332,27.5,0.4583333333333333,0.0,8.833333333333334,9.291666666666666,0.012025958858430386
main,dense,approval_links,0.2,11,0.9680555555555556,0.0,0.8083333333333333,0.0,0.19416666666666665,0.0,0.03236111111111111,0.03194444444444444,0.19416666666666665,29.125,0.48541666666666666,0.0,9.583333333333334,10.06875,0.01199575001373887
main,dense,approval_links,0.2,12,0.9681944444444445,0.0,0.8091666666666667,0.0,0.2025,0.0,0.03375,0.03180555555555555,0.2025,30.375,0.50625,0.0,9.541666666666666,10.047916666666667,0.011537833139300346
main,dense,approval_links,0.2,13,0.9701388888888889,0.0,0.8208333333333333,0.0,0.19083333333333333,0.0,0.03180555555555555,0.029861111111111113,0.19083333333333333,28.625,0.47708333333333336,0.0,8.958333333333334,9.435416666666667,0.011540083214640617
main,dense,approval_links,0.2,14,0.9705555555555555,0.0,0.8233333333333334,0.0,0.18333333333333332,0.0,0.030555555555555555,0.029444444444444443,0.18333333333333332,27.5,0.4583333333333333,0.0,8.833333333333334,9.291666666666666,0.011302917264401913
main,dense,approval_links,0.2,15,0.9716666666666667,0.0,0.83,0.0,0.1775,0.0,0.029583333333333333,0.028333333333333332,0.1775,26.625,0.44375,0.0,8.5,8.94375,0.012111291754990816
main,dense,approval_links,0.2,16,0.96625,0.0,0.7975,0.0,0.20916666666666667,0.0,0.034861111111111114,0.03375,0.20916666666666667,31.375,0.5229166666666667,0.0,10.125,10.647916666666667,0.01187941711395979
main,dense,approval_links,0.2,17,0.9694444444444444,0.0,0.8166666666666667,0.0,0.19416666666666665,0.0,0.03236111111111111,0.030555555555555555,0.19416666666666665,29.125,0.48541666666666666,0.0,9.166666666666666,9.652083333333334,0.011350084096193314
main,dense,approval_links,0.2,18,0.9694444444444444,0.0,0.8166666666666667,0.0,0.1925,0.0,0.03208333333333333,0.030555555555555555,0.1925,28.875,0.48125,0.0,9.166666666666666,9.647916666666667,0.011952999979257584
main,dense,approval_links,0.2,19,0.9709722222222222,0.0,0.8258333333333333,0.0,0.185,0.0,0.030833333333333334,0.029027777777777777,0.185,27.75,0.4625,0.0,8.708333333333334,9.170833333333333,0.011805749963968992
main,dense,approval_links,0.4,0,0.9355555555555556,0.0,0.6133333333333333,0.0,0.3983333333333333,0.0,0.06638888888888889,0.06444444444444444,0.3983333333333333,59.75,0.9958333333333333,0.0,19.333333333333332,20.329166666666666,0.01756620779633522
main,dense,approval_links,0.4,1,0.9372222222222222,0.0,0.6233333333333333,0.0,0.3983333333333333,0.0,0.06638888888888889,0.06277777777777778,0.3983333333333333,59.75,0.9958333333333333,0.0,18.833333333333332,19.829166666666666,0.017153082881122828
main,dense,approval_links,0.4,2,0.9368055555555556,0.0,0.6208333333333333,0.0,0.3958333333333333,0.0,0.06597222222222222,0.06319444444444444,0.3958333333333333,59.375,0.9895833333333334,0.0,18.958333333333332,19.947916666666668,0.016844334080815315
main,dense,approval_links,0.4,3,0.9333333333333333,0.0,0.6,0.0,0.42,0.0,0.07,0.06666666666666667,0.42,63.0,1.05,0.0,20.0,21.05,0.017061041202396154
main,dense,approval_links,0.4,4,0.935,0.0,0.61,0.0,0.405,0.0,0.0675,0.065,0.405,60.75,1.0125,0.0,19.5,20.5125,0.016965334303677082
main,dense,approval_links,0.4,5,0.9372222222222222,0.0,0.6233333333333333,0.0,0.3908333333333333,0.0,0.06513888888888889,0.06277777777777778,0.3908333333333333,58.625,0.9770833333333333,0.0,18.833333333333332,19.810416666666665,0.017242041882127523
main,dense,approval_links,0.4,6,0.9372222222222222,0.0,0.6233333333333333,0.0,0.3925,0.0,0.06541666666666666,0.06277777777777778,0.3925,58.875,0.98125,0.0,18.833333333333332,19.814583333333335,0.01661449996754527
main,dense,approval_links,0.4,7,0.9390277777777778,0.0,0.6341666666666667,0.0,0.38083333333333336,0.0,0.06347222222222222,0.06097222222222222,0.38083333333333336,57.125,0.9520833333333333,0.0,18.291666666666668,19.24375,0.01654362492263317
main,dense,approval_links,0.4,8,0.9334722222222223,0.0,0.6008333333333333,0.0,0.415,0.0,0.06916666666666667,0.06652777777777778,0.415,62.25,1.0375,0.0,19.958333333333332,20.995833333333334,0.017595500219613314
main,dense,approval_links,0.4,9,0.9280555555555555,0.0,0.5683333333333334,0.0,0.44666666666666666,0.0,0.07444444444444444,0.07194444444444445,0.44666666666666666,67.0,1.1166666666666667,0.0,21.583333333333332,22.7,0.01803479203954339
main,dense,approval_links,0.4,10,0.9359722222222222,0.0,0.6158333333333333,0.0,0.3958333333333333,0.0,0.06597222222222222,0.06402777777777778,0.3958333333333333,59.375,0.9895833333333334,0.0,19.208333333333332,20.197916666666668,0.01758295763283968
main,dense,approval_links,0.4,11,0.9384722222222223,0.0,0.6308333333333334,0.0,0.3825,0.0,0.06375,0.06152777777777778,0.3825,57.375,0.95625,0.0,18.458333333333332,19.414583333333333,0.01765395887196064
main,dense,approval_links,0.4,12,0.9368055555555556,0.0,0.6208333333333333,0.0,0.39666666666666667,0.0,0.0661111111111111,0.06319444444444444,0.39666666666666667,59.5,0.9916666666666667,0.0,18.958333333333332,19.95,0.0184540837071836
main,dense,approval_links,0.4,13,0.9365277777777777,0.0,0.6191666666666666,0.0,0.3975,0.0,0.06625,0.06347222222222222,0.3975,59.625,0.99375,0.0,19.041666666666668,20.035416666666666,0.01751975016668439
main,dense,approval_links,0.4,14,0.9344444444444444,0.0,0.6066666666666667,0.0,0.4066666666666667,0.0,0.06777777777777778,0.06555555555555556,0.4066666666666667,61.0,1.0166666666666666,0.0,19.666666666666668,20.683333333333334,0.018132582772523165
main,dense,approval_links,0.4,15,0.9351388888888889,0.0,0.6108333333333333,0.0,0.40166666666666667,0.0,0.06694444444444445,0.0648611111111111,0.40166666666666667,60.25,1.0041666666666667,0.0,19.458333333333332,20.4625,0.018101958092302084
main,dense,approval_links,0.4,16,0.9344444444444444,0.0,0.6066666666666667,0.0,0.4083333333333333,0.0,0.06805555555555555,0.06555555555555556,0.4083333333333333,61.25,1.0208333333333333,0.0,19.666666666666668,20.6875,0.018137208186089993
main,dense,approval_links,0.4,17,0.9365277777777777,0.0,0.6191666666666666,0.0,0.3983333333333333,0.0,0.06638888888888889,0.06347222222222222,0.3983333333333333,59.75,0.9958333333333333,0.0,19.041666666666668,20.0375,0.018063833005726337
main,dense,approval_links,0.4,18,0.9394444444444444,0.0,0.6366666666666667,0.0,0.38166666666666665,0.0,0.0636111111111111,0.06055555555555556,0.38166666666666665,57.25,0.9541666666666667,0.0,18.166666666666668,19.120833333333334,0.017827333882451057
main,dense,approval_links,0.4,19,0.9340277777777778,0.0,0.6041666666666666,0.0,0.4091666666666667,0.0,0.06819444444444445,0.06597222222222222,0.4091666666666667,61.375,1.0229166666666667,0.0,19.791666666666668,20.814583333333335,0.018411458935588598
main,dense,correlation_ids,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006764208897948265
main,dense,correlation_ids,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006932834163308144
main,dense,correlation_ids,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006951624993234873
main,dense,correlation_ids,0.0,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006742499768733978
main,dense,correlation_ids,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006819583009928465
main,dense,correlation_ids,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006773290690034628
main,dense,correlation_ids,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006786417216062546
main,dense,correlation_ids,0.0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007005167193710804
main,dense,correlation_ids,0.0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007231749594211578
main,dense,correlation_ids,0.0,9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007111500017344952
main,dense,correlation_ids,0.0,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007230582647025585
main,dense,correlation_ids,0.0,11,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007434541825205088
main,dense,correlation_ids,0.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006640540901571512
main,dense,correlation_ids,0.0,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007066417019814253
main,dense,correlation_ids,0.0,14,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006658375263214111
main,dense,correlation_ids,0.0,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007010333240032196
main,dense,correlation_ids,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006954540964215994
main,dense,correlation_ids,0.0,17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007031457964330912
main,dense,correlation_ids,0.0,18,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006515042390674353
main,dense,correlation_ids,0.0,19,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006527875084429979
main,dense,correlation_ids,0.01,0,0.9965277777777778,0.0,0.9933333333333333,0.0,0.006666666666666667,0.0,0.0011111111111111111,0.003472222222222222,0.006666666666666667,1.0,0.016666666666666666,0.0,1.0416666666666667,1.0583333333333333,0.007281999569386244
main,dense,correlation_ids,0.01,1,0.995,0.0,0.99,0.0,0.01,0.0,0.0016666666666666668,0.005,0.01,1.5,0.025,0.0,1.5,1.525,0.007087750360369682
main,dense,correlation_ids,0.01,2,0.9933333333333333,0.0,0.9875,0.0,0.0125,0.0,0.0020833333333333333,0.006666666666666667,0.013333333333333334,2.0,0.03333333333333333,0.0,2.0,2.033333333333333,0.0072669158689677715
main,dense,correlation_ids,0.01,3,0.9945833333333334,0.0,0.9891666666666666,0.0,0.010833333333333334,0.0,0.0018055555555555555,0.005416666666666667,0.011666666666666667,1.75,0.029166666666666667,0.0,1.625,1.6541666666666666,0.0072611672803759575
main,dense,correlation_ids,0.01,4,0.99625,0.0,0.9925,0.0,0.0075,0.0,0.00125,0.00375,0.0075,1.125,0.01875,0.0,1.125,1.14375,0.007210874930024147
main,dense,correlation_ids,0.01,5,0.9956944444444444,0.0,0.9925,0.0,0.0075,0.0,0.00125,0.0043055555555555555,0.008333333333333333,1.25,0.020833333333333332,0.0,1.2916666666666667,1.3125,0.006786041893064976
main,dense,correlation_ids,0.01,6,0.9940277777777777,0.0,0.9883333333333333,0.0,0.011666666666666667,0.0,0.0019444444444444444,0.0059722222222222225,0.013333333333333334,2.0,0.03333333333333333,0.0,1.7916666666666667,1.825,0.007264542393386364
main,dense,correlation_ids,0.01,7,0.9929166666666667,0.0,0.9858333333333333,0.0,0.014166666666666666,0.0,0.002361111111111111,0.007083333333333333,0.015,2.25,0.0375,0.0,2.125,2.1625,0.007391416002064943
main,dense,correlation_ids,0.01,8,0.99375,0.0,0.9875,0.0,0.0125,0.0,0.0020833333333333333,0.00625,0.0125,1.875,0.03125,0.0,1.875,1.90625,0.007419832982122898
main,dense,correlation_ids,0.01,9,0.9925,0.0,0.985,0.0,0.015,0.0,0.0025,0.0075,0.0175,2.625,0.04375,0.0,2.25,2.29375,0.007347916718572378
main,dense,correlation_ids,0.01,10,0.99375,0.0,0.9875,0.0,0.0125,0.0,0.0020833333333333333,0.00625,0.013333333333333334,2.0,0.03333333333333333,0.0,1.875,1.9083333333333334,0.007476416882127523
main,dense,correlation_ids,0.01,11,0.9956944444444444,0.0,0.9908333333333333,0.0,0.009166666666666667,0.0,0.0015277777777777779,0.0043055555555555555,0.009166666666666667,1.375,0.022916666666666665,0.0,1.2916666666666667,1.3145833333333334,0.007346416357904673
main,dense,correlation_ids,0.01,12,0.9966666666666667,0.0,0.9933333333333333,0.0,0.006666666666666667,0.0,0.0011111111111111111,0.0033333333333333335,0.006666666666666667,1.0,0.016666666666666666,0.0,1.0,1.0166666666666666,0.007228416856378317
main,dense,correlation_ids,0.01,13,0.9958333333333333,0.0,0.9916666666666667,0.0,0.008333333333333333,0.0,0.001388888888888889,0.004166666666666667,0.009166666666666667,1.375,0.022916666666666665,0.0,1.25,1.2729166666666667,0.00784333422780037
main,dense,correlation_ids,0.01,14,0.99625,0.0,0.9925,0.0,0.0075,0.0,0.00125,0.00375,0.0075,1.125,0.01875,0.0,1.125,1.14375,0.006909291725605726
main,dense,correlation_ids,0.01,15,0.9945833333333334,0.0,0.9891666666666666,0.0,0.010833333333333334,0.0,0.0018055555555555555,0.005416666666666667,0.010833333333333334,1.625,0.027083333333333334,0.0,1.625,1.6520833333333333,0.007124084047973156
main,dense,correlation_ids,0.01,16,0.9929166666666667,0.0,0.9858333333333333,0.0,0.014166666666666666,0.0,0.002361111111111111,0.007083333333333333,0.014166666666666666,2.125,0.035416666666666666,0.0,2.125,2.160416666666667,0.00790304085239768
main,dense,correlation_ids,0.01,17,0.9940277777777777,0.0,0.9883333333333333,0.0,0.011666666666666667,0.0,0.0019444444444444444,0.0059722222222222225,0.011666666666666667,1.75,0.029166666666666667,0.0,1.7916666666666667,1.8208333333333333,0.007587624713778496
main,dense,correlation_ids,0.01,18,0.9977777777777778,0.0,0.9958333333333333,0.0,0.004166666666666667,0.0,0.0006944444444444445,0.0022222222222222222,0.004166666666666667,0.625,0.010416666666666666,0.0,0.6666666666666666,0.6770833333333334,0.0071669998578727245
main,dense,correlation_ids,0.01,19,0.995,0.0,0.99,0.0,0.01,0.0,0.0016666666666666668,0.005,0.010833333333333334,1.625,0.027083333333333334,0.0,1.5,1.5270833333333333,0.007536082994192839
main,dense,correlation_ids,0.05,0,0.9722222222222222,0.0,0.9466666666666667,0.0,0.05333333333333334,0.0,0.008888888888888889,0.027777777777777776,0.058333333333333334,8.75,0.14583333333333334,0.0,8.333333333333334,8.479166666666666,0.009223750326782465
main,dense,correlation_ids,0.05,1,0.9704166666666667,0.0,0.9416666666666667,0.0,0.058333333333333334,0.0,0.009722222222222222,0.029583333333333333,0.06166666666666667,9.25,0.15416666666666667,0.0,8.875,9.029166666666667,0.008822042029350996
main,dense,correlation_ids,0.05,2,0.9695833333333334,0.0,0.9416666666666667,0.0,0.058333333333333334,0.0,0.009722222222222222,0.030416666666666668,0.06,9.0,0.15,0.0,9.125,9.275,0.008627707604318857
main,dense,correlation_ids,0.05,3,0.9644444444444444,0.0,0.9333333333333333,0.0,0.06666666666666667,0.0,0.01125,0.035555555555555556,0.07,10.5,0.175,0.0,10.666666666666666,10.841666666666667,0.008768707979470491
main,dense,correlation_ids,0.05,4,0.9676388888888889,0.0,0.9383333333333334,0.0,0.06166666666666667,0.0,0.010277777777777778,0.03236111111111111,0.06333333333333334,9.5,0.15833333333333333,0.0,9.708333333333334,9.866666666666667,0.009052333887666464
main,dense,correlation_ids,0.05,5,0.9729166666666667,0.0,0.9466666666666667,0.0,0.05333333333333334,0.0,0.008888888888888889,0.027083333333333334,0.056666666666666664,8.5,0.14166666666666666,0.0,8.125,8.266666666666667,0.008800374809652567
main,dense,correlation_ids,0.05,6,0.975,0.0,0.9508333333333333,0.0,0.049166666666666664,0.0,0.008194444444444445,0.025,0.051666666666666666,7.75,0.12916666666666668,0.0,7.5,7.629166666666666,0.009462541900575161
main,dense,correlation_ids,0.05,7,0.9679166666666666,0.0,0.94,0.0,0.06,0.0,0.01,0.03208333333333333,0.06333333333333334,9.5,0.15833333333333333,0.0,9.625,9.783333333333333,0.01047270791605115
main,dense,correlation_ids,0.05,8,0.9702777777777778,0.0,0.9416666666666667,0.0,0.058333333333333334,0.0,0.01,0.029722222222222223,0.065,9.75,0.1625,0.0,8.916666666666666,9.079166666666667,0.00870070792734623
main,dense,correlation_ids,0.05,9,0.96875,0.0,0.94,0.0,0.06,0.0,0.01,0.03125,0.06166666666666667,9.25,0.15416666666666667,0.0,9.375,9.529166666666667,0.008981625083833933
main,dense,correlation_ids,0.05,10,0.9727777777777777,0.0,0.95,0.0,0.05,0.0,0.00875,0.02722222222222222,0.05333333333333334,8.0,0.13333333333333333,0.0,8.166666666666666,8.3,0.00914854183793068
main,dense,correlation_ids,0.05,11,0.9677777777777777,0.0,0.9408333333333333,0.0,0.059166666666666666,0.0,0.00986111111111111,0.03222222222222222,0.06416666666666666,9.625,0.16041666666666668,0.0,9.666666666666666,9.827083333333333,0.009172957856208086
main,dense,correlation_ids,0.05,12,0.9708333333333333,0.0,0.945,0.0,0.055,0.0,0.009166666666666667,0.029166666666666667,0.05583333333333333,8.375,0.13958333333333334,0.0,8.75,8.889583333333333,0.00840983260422945
main,dense,correlation_ids,0.05,13,0.9686111111111111,0.0,0.9433333333333334,0.0,0.056666666666666664,0.0,0.009583333333333333,0.03138888888888889,0.060833333333333336,9.125,0.15208333333333332,0.0,9.416666666666666,9.56875,0.008915957994759083
main,dense,correlation_ids,0.05,14,0.9686111111111111,0.0,0.9416666666666667,0.0,0.058333333333333334,0.0,0.009722222222222222,0.03138888888888889,0.058333333333333334,8.75,0.14583333333333334,0.0,9.416666666666666,9.5625,0.008860333822667599
main,dense,correlation_ids,0.05,15,0.965,0.0,0.9325,0.0,0.0675,0.0,0.01125,0.035,0.07,10.5,0.175,0.0,10.5,10.675,0.009584624785929918
main,dense,correlation_ids,0.05,16,0.9631944444444445,0.0,0.9308333333333333,0.0,0.06916666666666667,0.0,0.011805555555555555,0.03680555555555556,0.0725,10.875,0.18125,0.0,11.041666666666666,11.222916666666666,0.008709415793418884
main,dense,correlation_ids,0.05,17,0.96875,0.0,0.94,0.0,0.06,0.0,0.01,0.03125,0.060833333333333336,9.125,0.15208333333333332,0.0,9.375,9.527083333333334,0.013733167201280594
main,dense,correlation_ids,0.05,18,0.9718055555555556,0.0,0.9433333333333334,0.0,0.056666666666666664,0.0,0.009444444444444445,0.028194444444444446,0.06,9.0,0.15,0.0,8.458333333333334,8.608333333333333,0.010043040849268436
main,dense,correlation_ids,0.05,19,0.9684722222222222,0.0,0.94,0.0,0.06,0.0,0.010277777777777778,0.03152777777777778,0.065,9.75,0.1625,0.0,9.458333333333334,9.620833333333334,0.008969624992460012
main,dense,correlation_ids,0.1,0,0.9269444444444445,0.0,0.8683333333333333,0.0,0.13166666666666665,0.0,0.023194444444444445,0.07305555555555555,0.13916666666666666,20.875,0.34791666666666665,0.0,21.916666666666668,22.264583333333334,0.011252209078520536
main,dense,correlation_ids,0.1,1,0.9247222222222222,0.0,0.8675,0.0,0.1325,0.0,0.023333333333333334,0.07527777777777778,0.14583333333333334,21.875,0.3645833333333333,0.0,22.583333333333332,22.947916666666668,0.010793957859277725
main,dense,correlation_ids,0.1,2,0.935,0.0,0.8808333333333334,0.0,0.11916666666666667,0.0,0.020694444444444446,0.065,0.12916666666666668,19.375,0.3229166666666667,0.0,19.5,19.822916666666668,0.01196595886722207
main,dense,correlation_ids,0.1,3,0.9275,0.0,0.8658333333333333,0.0,0.13416666666666666,0.0,0.022916666666666665,0.0725,0.14333333333333334,21.5,0.35833333333333334,0.0,21.75,22.108333333333334,0.01171920821070671
main,dense,correlation_ids,0.1,4,0.9277777777777778,0.0,0.8708333333333333,0.0,0.12916666666666668,0.0,0.023194444444444445,0.07222222222222222,0.14583333333333334,21.875,0.3645833333333333,0.0,21.666666666666668,22.03125,0.012195374816656113
main,dense,correlation_ids,0.1,5,0.9336111111111111,0.0,0.8791666666666667,0.0,0.12083333333333333,0.0,0.02125,0.06638888888888889,0.13666666666666666,20.5,0.3416666666666667,0.0,19.916666666666668,20.258333333333333,0.011477707885205746
main,dense,correlation_ids,0.1,6,0.9380555555555555,0.0,0.8841666666666667,0.0,0.11583333333333333,0.0,0.02013888888888889,0.06194444444444445,0.12416666666666666,18.625,0.3104166666666667,0.0,18.583333333333332,18.89375,0.01118937460705638
main,dense,correlation_ids,0.1,7,0.9311111111111111,0.0,0.8766666666666667,0.0,0.12333333333333334,0.0,0.02125,0.06888888888888889,0.13333333333333333,20.0,0.3333333333333333,0.0,20.666666666666668,21.0,0.011167041957378387
main,dense,correlation_ids,0.1,8,0.9323611111111111,0.0,0.8758333333333334,0.0,0.12416666666666666,0.0,0.02125,0.06763888888888889,0.13083333333333333,19.625,0.32708333333333334,0.0,20.291666666666668,20.61875,0.0112055828794837
main,dense,correlation_ids,0.1,9,0.9229166666666667,0.0,0.8583333333333333,0.0,0.14166666666666666,0.0,0.024027777777777776,0.07708333333333334,0.15083333333333335,22.625,0.3770833333333333,0.0,23.125,23.502083333333335,0.012104915920644999
main,dense,correlation_ids,0.1,10,0.9265277777777777,0.0,0.8666666666666667,0.0,0.13333333333333333,0.0,0.023055555555555555,0.07347222222222222,0.14083333333333334,21.125,0.35208333333333336,0.0,22.041666666666668,22.39375,0.011384583078324795
main,dense,correlation_ids,0.1,11,0.9280555555555555,0.0,0.8625,0.0,0.1375,0.0,0.023333333333333334,0.07194444444444445,0.15083333333333335,22.625,0.3770833333333333,0.0,21.583333333333332,21.960416666666667,0.011880999896675348
main,dense,correlation_ids,0.1,12,0.9304166666666667,0.0,0.8741666666666666,0.0,0.12583333333333332,0.0,0.021527777777777778,0.06958333333333333,0.13583333333333333,20.375,0.33958333333333335,0.0,20.875,21.214583333333334,0.010484667029231787
main,dense,correlation_ids,0.1,13,0.9308333333333333,0.0,0.8791666666666667,0.0,0.12083333333333333,0.0,0.021666666666666667,0.06916666666666667,0.13916666666666666,20.875,0.34791666666666665,0.0,20.75,21.097916666666666,0.010886874981224537
main,dense,correlation_ids,0.1,14,0.9336111111111111,0.0,0.8808333333333334,0.0,0.11916666666666667,0.0,0.02013888888888889,0.06638888888888889,0.12666666666666668,19.0,0.31666666666666665,0.0,19.916666666666668,20.233333333333334,0.01110029174014926
main,dense,correlation_ids,0.1,15,0.9313888888888889,0.0,0.875,0.0,0.125,0.0,0.021805555555555557,0.06861111111111111,0.13416666666666666,20.125,0.33541666666666664,0.0,20.583333333333332,20.91875,0.010958415921777487
main,dense,correlation_ids,0.1,16,0.9181944444444444,0.0,0.86,0.0,0.14,0.0,0.024166666666666666,0.08180555555555556,0.15083333333333335,22.625,0.3770833333333333,0.0,24.541666666666668,24.91875,0.010875999927520752
main,dense,correlation_ids,0.1,17,0.9252777777777778,0.0,0.8666666666666667,0.0,0.13333333333333333,0.0,0.023333333333333334,0.07472222222222222,0.14416666666666667,21.625,0.36041666666666666,0.0,22.416666666666668,22.777083333333334,0.011059292126446962
main,dense,correlation_ids,0.1,18,0.9233333333333333,0.0,0.8633333333333333,0.0,0.13666666666666666,0.0,0.023333333333333334,0.07666666666666666,0.14083333333333334,21.125,0.35208333333333336,0.0,23.0,23.352083333333333,0.011361750308424234
main,dense,correlation_ids,0.1,19,0.935,0.0,0.8808333333333334,0.0,0.11916666666666667,0.0,0.020277777777777777,0.065,0.13083333333333333,19.625,0.32708333333333334,0.0,19.5,19.827083333333334,0.010413041803985834
main,dense,correlation_ids,0.2,0,0.8284722222222223,0.0,0.7208333333333333,0.0,0.2791666666666667,0.0,0.051944444444444446,0.17152777777777778,0.3275,49.125,0.81875,0.0,51.458333333333336,52.27708333333333,0.015947749838232994
main,dense,correlation_ids,0.2,1,0.8319444444444445,0.0,0.71,0.0,0.29,0.0,0.05472222222222222,0.16805555555555557,0.3408333333333333,51.125,0.8520833333333333,0.0,50.416666666666664,51.26875,0.016163541935384274
main,dense,correlation_ids,0.2,2,0.8205555555555556,0.0,0.6933333333333334,0.0,0.30666666666666664,0.0,0.05763888888888889,0.17944444444444443,0.3641666666666667,54.625,0.9104166666666667,0.0,53.833333333333336,54.74375,0.017678000032901764
main,dense,correlation_ids,0.2,3,0.8072222222222222,0.0,0.67,0.0,0.33,0.0,0.06027777777777778,0.19277777777777777,0.37416666666666665,56.125,0.9354166666666667,0.0,57.833333333333336,58.76875,0.01660683425143361
main,dense,correlation_ids,0.2,4,0.8227777777777778,0.0,0.7083333333333334,0.0,0.2916666666666667,0.0,0.05569444444444444,0.17722222222222223,0.3475,52.125,0.86875,0.0,53.166666666666664,54.03541666666667,0.01681354083120823
main,dense,correlation_ids,0.2,5,0.8147222222222222,0.0,0.695,0.0,0.305,0.0,0.058055555555555555,0.1852777777777778,0.36916666666666664,55.375,0.9229166666666667,0.0,55.583333333333336,56.50625,0.01706958282738924
main,dense,correlation_ids,0.2,6,0.8361111111111111,0.0,0.7275,0.0,0.2725,0.0,0.051111111111111114,0.1638888888888889,0.32416666666666666,48.625,0.8104166666666667,0.0,49.166666666666664,49.97708333333333,0.016282958909869194
main,dense,correlation_ids,0.2,7,0.8280555555555555,0.0,0.7108333333333333,0.0,0.2891666666666667,0.0,0.0525,0.17194444444444446,0.3308333333333333,49.625,0.8270833333333333,0.0,51.583333333333336,52.41041666666667,0.017578125
main,dense,correlation_ids,0.2,8,0.8169444444444445,0.0,0.6875,0.0,0.3125,0.0,0.058611111111111114,0.18305555555555555,0.35583333333333333,53.375,0.8895833333333333,0.0,54.916666666666664,55.80625,0.016735500190407038
main,dense,correlation_ids,0.2,9,0.8075,0.0,0.6825,0.0,0.3175,0.0,0.058888888888888886,0.1925,0.375,56.25,0.9375,0.0,57.75,58.6875,0.017483874689787626
main,dense,correlation_ids,0.2,10,0.8225,0.0,0.7083333333333334,0.0,0.2916666666666667,0.0,0.05416666666666667,0.1775,0.335,50.25,0.8375,0.0,53.25,54.0875,0.01648258324712515
main,dense,correlation_ids,0.2,11,0.8093055555555555,0.0,0.6875,0.0,0.3125,0.0,0.058611111111111114,0.19069444444444444,0.36,54.0,0.9,0.0,57.208333333333336,58.108333333333334,0.016899624839425087
main,dense,correlation_ids,0.2,12,0.8208333333333333,0.0,0.7066666666666667,0.0,0.29333333333333333,0.0,0.05402777777777778,0.17916666666666667,0.3333333333333333,50.0,0.8333333333333334,0.0,53.75,54.583333333333336,0.016208583023399115
main,dense,correlation_ids,0.2,13,0.8452777777777778,0.0,0.7375,0.0,0.2625,0.0,0.050138888888888886,0.15472222222222223,0.30916666666666665,46.375,0.7729166666666667,0.0,46.416666666666664,47.18958333333333,0.01570375030860305
main,dense,correlation_ids,0.2,14,0.8255555555555556,0.0,0.6975,0.0,0.3025,0.0,0.05611111111111111,0.17444444444444446,0.3441666666666667,51.625,0.8604166666666667,0.0,52.333333333333336,53.19375,0.017078999895602465
main,dense,correlation_ids,0.2,15,0.8343055555555555,0.0,0.7258333333333333,0.0,0.27416666666666667,0.0,0.05125,0.16569444444444445,0.3258333333333333,48.875,0.8145833333333333,0.0,49.708333333333336,50.52291666666667,0.016390208154916763
